"","participant","session","list","itemID","sequential_trial","condition","capitalization","determiner","ReadingTime"
"415","ld06ed27","1","listB","6",90,"+C/+D","cap","det",417
"416","os09er29","1","listB","6",90,"+C/+D","cap","det",579
"417","pp07us10","1","listB","6",90,"+C/+D","cap","det",474
"418","tz02ld25","1","listB","6",90,"+C/+D","cap","det",381
"419","en04el04","2","listB","6",90,"+C/+D","cap","det",231
"420","er05ns14","2","listB","6",90,"+C/+D","cap","det",127
"421","ig07en03","2","listB","6",90,"+C/+D","cap","det",752
"422","ke06er23","2","listB","6",90,"+C/+D","cap","det",465
"423","nn05as16","2","listB","6",90,"+C/+D","cap","det",159
"424","rs06nz12","2","listB","6",90,"+C/+D","cap","det",404
"425","ck06nk23","1","listA","8",91,"+C/+D","cap","det",176
"426","en04do16","1","listA","8",91,"+C/+D","cap","det",538
"427","er05ns14","1","listA","8",91,"+C/+D","cap","det",202
"428","ff06an05","1","listA","8",91,"+C/+D","cap","det",459
"429","ig07en03","1","listA","8",91,"+C/+D","cap","det",649
"430","ng09in10","1","listA","8",91,"+C/+D","cap","det",156
"431","de10ch10","2","listA","8",91,"+C/+D","cap","det",136
"432","fs06er06","2","listA","8",91,"+C/+D","cap","det",273
"433","in06an10","2","listA","8",91,"+C/+D","cap","det",876
"434","ld06ed27","2","listA","8",91,"+C/+D","cap","det",204
"435","pp07us10","2","listA","8",91,"+C/+D","cap","det",215
"436","pt07en03","2","listA","8",91,"+C/+D","cap","det",334
"437","au05rd24","1","listA_REV","5",92,"+C/+D","cap","det",405
"438","en04el04","1","listA_REV","5",92,"+C/+D","cap","det",221
"439","ht08en04","1","listA_REV","5",92,"+C/+D","cap","det",274
"440","ke06er23","1","listA_REV","5",92,"+C/+D","cap","det",712
"441","ng10er10","1","listA_REV","5",92,"+C/+D","cap","det",430
"442","nn05as16","1","listA_REV","5",92,"+C/+D","cap","det",1221
"443","nn05ed12","1","listA_REV","5",92,"+C/+D","cap","det",405
"444","nz09ko24","1","listA_REV","5",92,"+C/+D","cap","det",225
"445","rs06nz12","1","listA_REV","5",92,"+C/+D","cap","det",339
"446","as08el22","2","listA_REV","5",92,"+C/+D","cap","det",461
"447","er06nk20","2","listA_REV","5",92,"+C/+D","cap","det",398
"448","er07rd18","2","listA_REV","5",92,"+C/+D","cap","det",587
"449","ho07es17","2","listA_REV","5",92,"+C/+D","cap","det",643
"450","ke05en10","2","listA_REV","5",92,"+C/+D","cap","det",179
"451","ke05rg01","2","listA_REV","5",92,"+C/+D","cap","det",996
"452","ke09en22","2","listA_REV","5",92,"+C/+D","cap","det",338
"453","os09er29","2","listA_REV","5",92,"+C/+D","cap","det",923
"454","au05rd24","1","listA_REV","2",94,"+C/+D","cap","det",954
"455","en04el04","1","listA_REV","2",94,"+C/+D","cap","det",264
"456","ht08en04","1","listA_REV","2",94,"+C/+D","cap","det",281
"457","ke06er23","1","listA_REV","2",94,"+C/+D","cap","det",504
"458","nn05as16","1","listA_REV","2",94,"+C/+D","cap","det",168
"459","nn05ed12","1","listA_REV","2",94,"+C/+D","cap","det",178
"460","nz09ko24","1","listA_REV","2",94,"+C/+D","cap","det",120
"461","rs06nz12","1","listA_REV","2",94,"+C/+D","cap","det",499
"462","as08el22","2","listA_REV","2",94,"+C/+D","cap","det",326
"463","er06nk20","2","listA_REV","2",94,"+C/+D","cap","det",421
"464","er07rd18","2","listA_REV","2",94,"+C/+D","cap","det",480
"465","ho07es17","2","listA_REV","2",94,"+C/+D","cap","det",585
"466","ke05en10","2","listA_REV","2",94,"+C/+D","cap","det",148
"467","ke05rg01","2","listA_REV","2",94,"+C/+D","cap","det",671
"468","os09er29","2","listA_REV","2",94,"+C/+D","cap","det",375
"469","as08el22","1","listB_REV","18",96,"+C/+D","cap","det",436
"470","de10ch10","1","listB_REV","18",96,"+C/+D","cap","det",562
"471","fs06er06","1","listB_REV","18",96,"+C/+D","cap","det",858
"472","ho07es17","1","listB_REV","18",96,"+C/+D","cap","det",659
"473","ke05rg01","1","listB_REV","18",96,"+C/+D","cap","det",768
"474","ke09en22","1","listB_REV","18",96,"+C/+D","cap","det",350
"475","pt07en03","1","listB_REV","18",96,"+C/+D","cap","det",171
"476","ck06nk23","2","listB_REV","18",96,"+C/+D","cap","det",143
"477","en04do16","2","listB_REV","18",96,"+C/+D","cap","det",1227
"478","ht08en04","2","listB_REV","18",96,"+C/+D","cap","det",609
"479","ng09in10","2","listB_REV","18",96,"+C/+D","cap","det",112
"480","ng10er10","2","listB_REV","18",96,"+C/+D","cap","det",560
"481","nn05ed12","2","listB_REV","18",96,"+C/+D","cap","det",350
"482","nz09ko24","2","listB_REV","18",96,"+C/+D","cap","det",312
"483","as08el22","1","listB_REV","3",100,"+C/+D","cap","det",1015
"484","de10ch10","1","listB_REV","3",100,"+C/+D","cap","det",505
"485","fs06er06","1","listB_REV","3",100,"+C/+D","cap","det",586
"486","ho07es17","1","listB_REV","3",100,"+C/+D","cap","det",326
"487","ke05rg01","1","listB_REV","3",100,"+C/+D","cap","det",595
"488","pt07en03","1","listB_REV","3",100,"+C/+D","cap","det",897
"489","au05rd24","2","listB_REV","3",100,"+C/+D","cap","det",920
"490","ck06nk23","2","listB_REV","3",100,"+C/+D","cap","det",455
"491","ff06an05","2","listB_REV","3",100,"+C/+D","cap","det",367
"492","ht08en04","2","listB_REV","3",100,"+C/+D","cap","det",546
"493","ng09in10","2","listB_REV","3",100,"+C/+D","cap","det",162
"494","ng10er10","2","listB_REV","3",100,"+C/+D","cap","det",122
"495","nn05ed12","2","listB_REV","3",100,"+C/+D","cap","det",532
"496","nz09ko24","2","listB_REV","3",100,"+C/+D","cap","det",360
"497","au05rd24","1","listA_REV","17",104,"+C/+D","cap","det",318
"498","en04el04","1","listA_REV","17",104,"+C/+D","cap","det",1111
"499","ke06er23","1","listA_REV","17",104,"+C/+D","cap","det",781
"500","ng10er10","1","listA_REV","17",104,"+C/+D","cap","det",312
"501","nn05as16","1","listA_REV","17",104,"+C/+D","cap","det",116
"502","nn05ed12","1","listA_REV","17",104,"+C/+D","cap","det",812
"503","nz09ko24","1","listA_REV","17",104,"+C/+D","cap","det",125
"504","rs06nz12","1","listA_REV","17",104,"+C/+D","cap","det",149
"505","as08el22","2","listA_REV","17",104,"+C/+D","cap","det",444
"506","er06nk20","2","listA_REV","17",104,"+C/+D","cap","det",241
"507","ho07es17","2","listA_REV","17",104,"+C/+D","cap","det",461
"508","ke05en10","2","listA_REV","17",104,"+C/+D","cap","det",582
"509","ke05rg01","2","listA_REV","17",104,"+C/+D","cap","det",168
"510","ke09en22","2","listA_REV","17",104,"+C/+D","cap","det",489
"511","os09er29","2","listA_REV","17",104,"+C/+D","cap","det",541
"512","ck06nk23","1","listA","16",109,"+C/+D","cap","det",247
"513","en04do16","1","listA","16",109,"+C/+D","cap","det",1111
"514","er05ns14","1","listA","16",109,"+C/+D","cap","det",555
"515","ff06an05","1","listA","16",109,"+C/+D","cap","det",211
"516","ig07en03","1","listA","16",109,"+C/+D","cap","det",1088
"517","ng09in10","1","listA","16",109,"+C/+D","cap","det",348
"518","de10ch10","2","listA","16",109,"+C/+D","cap","det",603
"519","fs06er06","2","listA","16",109,"+C/+D","cap","det",877
"520","ld06ed27","2","listA","16",109,"+C/+D","cap","det",503
"521","pp07us10","2","listA","16",109,"+C/+D","cap","det",249
"522","pt07en03","2","listA","16",109,"+C/+D","cap","det",859
"523","tz02ld25","2","listA","16",109,"+C/+D","cap","det",167
"524","au05rd24","1","listA_REV","14",110,"+C/+D","cap","det",154
"525","en04el04","1","listA_REV","14",110,"+C/+D","cap","det",123
"526","ht08en04","1","listA_REV","14",110,"+C/+D","cap","det",584
"527","ke06er23","1","listA_REV","14",110,"+C/+D","cap","det",823
"528","ng10er10","1","listA_REV","14",110,"+C/+D","cap","det",379
"529","nn05as16","1","listA_REV","14",110,"+C/+D","cap","det",283
"530","nn05ed12","1","listA_REV","14",110,"+C/+D","cap","det",647
"531","nz09ko24","1","listA_REV","14",110,"+C/+D","cap","det",221
"532","rs06nz12","1","listA_REV","14",110,"+C/+D","cap","det",382
"533","as08el22","2","listA_REV","14",110,"+C/+D","cap","det",971
"534","er06nk20","2","listA_REV","14",110,"+C/+D","cap","det",247
"535","er07rd18","2","listA_REV","14",110,"+C/+D","cap","det",475
"536","ho07es17","2","listA_REV","14",110,"+C/+D","cap","det",78
"537","ke05en10","2","listA_REV","14",110,"+C/+D","cap","det",508
"538","ke05rg01","2","listA_REV","14",110,"+C/+D","cap","det",202
"539","ke09en22","2","listA_REV","14",110,"+C/+D","cap","det",494
"540","os09er29","2","listA_REV","14",110,"+C/+D","cap","det",809
"541","er07rd18","1","listB","12",116,"+C/+D","cap","det",576
"542","in06an10","1","listB","12",116,"+C/+D","cap","det",326
"543","ke05en10","1","listB","12",116,"+C/+D","cap","det",215
"544","ld06ed27","1","listB","12",116,"+C/+D","cap","det",424
"545","os09er29","1","listB","12",116,"+C/+D","cap","det",816
"546","pp07us10","1","listB","12",116,"+C/+D","cap","det",1097
"547","tz02ld25","1","listB","12",116,"+C/+D","cap","det",382
"548","en04el04","2","listB","12",116,"+C/+D","cap","det",246
"549","er05ns14","2","listB","12",116,"+C/+D","cap","det",177
"550","ig07en03","2","listB","12",116,"+C/+D","cap","det",450
"551","ke06er23","2","listB","12",116,"+C/+D","cap","det",400
"552","nn05as16","2","listB","12",116,"+C/+D","cap","det",157
"553","rs06nz12","2","listB","12",116,"+C/+D","cap","det",490
"554","er06nk20","1","listB","13",118,"+C/+D","cap","det",216
"555","er07rd18","1","listB","13",118,"+C/+D","cap","det",387
"556","in06an10","1","listB","13",118,"+C/+D","cap","det",394
"557","ke05en10","1","listB","13",118,"+C/+D","cap","det",340
"558","ld06ed27","1","listB","13",118,"+C/+D","cap","det",1162
"559","os09er29","1","listB","13",118,"+C/+D","cap","det",547
"560","pp07us10","1","listB","13",118,"+C/+D","cap","det",304
"561","tz02ld25","1","listB","13",118,"+C/+D","cap","det",231
"562","en04el04","2","listB","13",118,"+C/+D","cap","det",358
"563","ig07en03","2","listB","13",118,"+C/+D","cap","det",1112
"564","ke06er23","2","listB","13",118,"+C/+D","cap","det",364
"565","nn05as16","2","listB","13",118,"+C/+D","cap","det",407
"566","rs06nz12","2","listB","13",118,"+C/+D","cap","det",191
"567","ck06nk23","1","listA","20",2,"-C/+D","nocap","det",610
"568","en04do16","1","listA","20",2,"-C/+D","nocap","det",144
"569","er05ns14","1","listA","20",2,"-C/+D","nocap","det",416
"570","ig07en03","1","listA","20",2,"-C/+D","nocap","det",423
"571","ng09in10","1","listA","20",2,"-C/+D","nocap","det",211
"572","de10ch10","2","listA","20",2,"-C/+D","nocap","det",328
"573","fs06er06","2","listA","20",2,"-C/+D","nocap","det",367
"574","in06an10","2","listA","20",2,"-C/+D","nocap","det",196
"575","ld06ed27","2","listA","20",2,"-C/+D","nocap","det",414
"576","pp07us10","2","listA","20",2,"-C/+D","nocap","det",367
"577","pt07en03","2","listA","20",2,"-C/+D","nocap","det",189
"578","tz02ld25","2","listA","20",2,"-C/+D","nocap","det",195
"579","er06nk20","1","listB","13",5,"-C/+D","nocap","det",579
"580","er07rd18","1","listB","13",5,"-C/+D","nocap","det",823
"581","in06an10","1","listB","13",5,"-C/+D","nocap","det",1334
"582","ke05en10","1","listB","13",5,"-C/+D","nocap","det",381
"583","ld06ed27","1","listB","13",5,"-C/+D","nocap","det",823
"584","os09er29","1","listB","13",5,"-C/+D","nocap","det",710
"585","pp07us10","1","listB","13",5,"-C/+D","nocap","det",731
"586","tz02ld25","1","listB","13",5,"-C/+D","nocap","det",897
"587","en04el04","2","listB","13",5,"-C/+D","nocap","det",473
"588","er05ns14","2","listB","13",5,"-C/+D","nocap","det",317
"589","ig07en03","2","listB","13",5,"-C/+D","nocap","det",821
"590","ke06er23","2","listB","13",5,"-C/+D","nocap","det",398
"591","nn05as16","2","listB","13",5,"-C/+D","nocap","det",985
"592","rs06nz12","2","listB","13",5,"-C/+D","nocap","det",397
"593","as08el22","1","listB_REV","11",7,"-C/+D","nocap","det",422
"594","de10ch10","1","listB_REV","11",7,"-C/+D","nocap","det",353
"595","ho07es17","1","listB_REV","11",7,"-C/+D","nocap","det",504
"596","ke05rg01","1","listB_REV","11",7,"-C/+D","nocap","det",830
"597","pt07en03","1","listB_REV","11",7,"-C/+D","nocap","det",377
"598","au05rd24","2","listB_REV","11",7,"-C/+D","nocap","det",542
"599","ck06nk23","2","listB_REV","11",7,"-C/+D","nocap","det",228
"600","en04do16","2","listB_REV","11",7,"-C/+D","nocap","det",494
"601","ff06an05","2","listB_REV","11",7,"-C/+D","nocap","det",404
"602","ht08en04","2","listB_REV","11",7,"-C/+D","nocap","det",195
"603","ng09in10","2","listB_REV","11",7,"-C/+D","nocap","det",75
"604","ng10er10","2","listB_REV","11",7,"-C/+D","nocap","det",153
"605","nn05ed12","2","listB_REV","11",7,"-C/+D","nocap","det",243
"606","nz09ko24","2","listB_REV","11",7,"-C/+D","nocap","det",192
"607","as08el22","1","listB_REV","19",9,"-C/+D","nocap","det",1259
"608","de10ch10","1","listB_REV","19",9,"-C/+D","nocap","det",769
"609","fs06er06","1","listB_REV","19",9,"-C/+D","nocap","det",901
"610","ho07es17","1","listB_REV","19",9,"-C/+D","nocap","det",914
"611","ke05rg01","1","listB_REV","19",9,"-C/+D","nocap","det",1170
"612","ke09en22","1","listB_REV","19",9,"-C/+D","nocap","det",386
"613","pt07en03","1","listB_REV","19",9,"-C/+D","nocap","det",459
"614","ck06nk23","2","listB_REV","19",9,"-C/+D","nocap","det",625
"615","en04do16","2","listB_REV","19",9,"-C/+D","nocap","det",1435
"616","ff06an05","2","listB_REV","19",9,"-C/+D","nocap","det",1045
"617","ht08en04","2","listB_REV","19",9,"-C/+D","nocap","det",705
"618","ng09in10","2","listB_REV","19",9,"-C/+D","nocap","det",151
"619","ng10er10","2","listB_REV","19",9,"-C/+D","nocap","det",453
"620","nn05ed12","2","listB_REV","19",9,"-C/+D","nocap","det",601
"621","nz09ko24","2","listB_REV","19",9,"-C/+D","nocap","det",551
"622","er06nk20","1","listB","17",11,"-C/+D","nocap","det",489
"623","in06an10","1","listB","17",11,"-C/+D","nocap","det",745
"624","ke05en10","1","listB","17",11,"-C/+D","nocap","det",265
"625","ld06ed27","1","listB","17",11,"-C/+D","nocap","det",346
"626","os09er29","1","listB","17",11,"-C/+D","nocap","det",535
"627","pp07us10","1","listB","17",11,"-C/+D","nocap","det",182
"628","tz02ld25","1","listB","17",11,"-C/+D","nocap","det",292
"629","en04el04","2","listB","17",11,"-C/+D","nocap","det",877
"630","er05ns14","2","listB","17",11,"-C/+D","nocap","det",333
"631","ig07en03","2","listB","17",11,"-C/+D","nocap","det",404
"632","ke06er23","2","listB","17",11,"-C/+D","nocap","det",590
"633","nn05as16","2","listB","17",11,"-C/+D","nocap","det",381
"634","rs06nz12","2","listB","17",11,"-C/+D","nocap","det",326
"635","as08el22","1","listB_REV","4",16,"-C/+D","nocap","det",606
"636","de10ch10","1","listB_REV","4",16,"-C/+D","nocap","det",401
"637","fs06er06","1","listB_REV","4",16,"-C/+D","nocap","det",1436
"638","ho07es17","1","listB_REV","4",16,"-C/+D","nocap","det",687
"639","ke05rg01","1","listB_REV","4",16,"-C/+D","nocap","det",478
"640","ke09en22","1","listB_REV","4",16,"-C/+D","nocap","det",2129
"641","pt07en03","1","listB_REV","4",16,"-C/+D","nocap","det",1096
"642","au05rd24","2","listB_REV","4",16,"-C/+D","nocap","det",109
"643","ck06nk23","2","listB_REV","4",16,"-C/+D","nocap","det",392
"644","en04do16","2","listB_REV","4",16,"-C/+D","nocap","det",1267
"645","ff06an05","2","listB_REV","4",16,"-C/+D","nocap","det",550
"646","ht08en04","2","listB_REV","4",16,"-C/+D","nocap","det",418
"647","ng09in10","2","listB_REV","4",16,"-C/+D","nocap","det",664
"648","ng10er10","2","listB_REV","4",16,"-C/+D","nocap","det",166
"649","nn05ed12","2","listB_REV","4",16,"-C/+D","nocap","det",670
"650","nz09ko24","2","listB_REV","4",16,"-C/+D","nocap","det",436
"651","as08el22","1","listB_REV","7",18,"-C/+D","nocap","det",984
"652","de10ch10","1","listB_REV","7",18,"-C/+D","nocap","det",264
"653","ho07es17","1","listB_REV","7",18,"-C/+D","nocap","det",135
"654","ke05rg01","1","listB_REV","7",18,"-C/+D","nocap","det",432
"655","pt07en03","1","listB_REV","7",18,"-C/+D","nocap","det",482
"656","au05rd24","2","listB_REV","7",18,"-C/+D","nocap","det",330
"657","ck06nk23","2","listB_REV","7",18,"-C/+D","nocap","det",292
"658","en04do16","2","listB_REV","7",18,"-C/+D","nocap","det",210
"659","ff06an05","2","listB_REV","7",18,"-C/+D","nocap","det",609
"660","ht08en04","2","listB_REV","7",18,"-C/+D","nocap","det",646
"661","ng09in10","2","listB_REV","7",18,"-C/+D","nocap","det",217
"662","ng10er10","2","listB_REV","7",18,"-C/+D","nocap","det",456
"663","nn05ed12","2","listB_REV","7",18,"-C/+D","nocap","det",306
"664","au05rd24","1","listA_REV","3",19,"-C/+D","nocap","det",504
"665","en04el04","1","listA_REV","3",19,"-C/+D","nocap","det",216
"666","ht08en04","1","listA_REV","3",19,"-C/+D","nocap","det",885
"667","ke06er23","1","listA_REV","3",19,"-C/+D","nocap","det",401
"668","ng10er10","1","listA_REV","3",19,"-C/+D","nocap","det",241
"669","nn05as16","1","listA_REV","3",19,"-C/+D","nocap","det",377
"670","nn05ed12","1","listA_REV","3",19,"-C/+D","nocap","det",428
"671","nz09ko24","1","listA_REV","3",19,"-C/+D","nocap","det",443
"672","rs06nz12","1","listA_REV","3",19,"-C/+D","nocap","det",862
"673","as08el22","2","listA_REV","3",19,"-C/+D","nocap","det",363
"674","er06nk20","2","listA_REV","3",19,"-C/+D","nocap","det",397
"675","ho07es17","2","listA_REV","3",19,"-C/+D","nocap","det",382
"676","ke05en10","2","listA_REV","3",19,"-C/+D","nocap","det",153
"677","ke05rg01","2","listA_REV","3",19,"-C/+D","nocap","det",245
"678","ke09en22","2","listA_REV","3",19,"-C/+D","nocap","det",540
"679","de10ch10","1","listB_REV","5",20,"-C/+D","nocap","det",522
"680","fs06er06","1","listB_REV","5",20,"-C/+D","nocap","det",1600
"681","ke05rg01","1","listB_REV","5",20,"-C/+D","nocap","det",1580
"682","pt07en03","1","listB_REV","5",20,"-C/+D","nocap","det",1097
"683","au05rd24","2","listB_REV","5",20,"-C/+D","nocap","det",231
"684","ck06nk23","2","listB_REV","5",20,"-C/+D","nocap","det",788
"685","en04do16","2","listB_REV","5",20,"-C/+D","nocap","det",1052
"686","ff06an05","2","listB_REV","5",20,"-C/+D","nocap","det",846
"687","ht08en04","2","listB_REV","5",20,"-C/+D","nocap","det",1011
"688","ng09in10","2","listB_REV","5",20,"-C/+D","nocap","det",82
"689","ng10er10","2","listB_REV","5",20,"-C/+D","nocap","det",738
"690","nn05ed12","2","listB_REV","5",20,"-C/+D","nocap","det",585
"691","nz09ko24","2","listB_REV","5",20,"-C/+D","nocap","det",316
"692","au05rd24","1","listA_REV","18",21,"-C/+D","nocap","det",90
"693","en04el04","1","listA_REV","18",21,"-C/+D","nocap","det",1069
"694","ht08en04","1","listA_REV","18",21,"-C/+D","nocap","det",313
"695","ke06er23","1","listA_REV","18",21,"-C/+D","nocap","det",406
"696","ng10er10","1","listA_REV","18",21,"-C/+D","nocap","det",571
"697","nn05as16","1","listA_REV","18",21,"-C/+D","nocap","det",714
"698","nn05ed12","1","listA_REV","18",21,"-C/+D","nocap","det",640
"699","nz09ko24","1","listA_REV","18",21,"-C/+D","nocap","det",157
"700","rs06nz12","1","listA_REV","18",21,"-C/+D","nocap","det",359
"701","as08el22","2","listA_REV","18",21,"-C/+D","nocap","det",272
"702","er06nk20","2","listA_REV","18",21,"-C/+D","nocap","det",257
"703","er07rd18","2","listA_REV","18",21,"-C/+D","nocap","det",423
"704","ho07es17","2","listA_REV","18",21,"-C/+D","nocap","det",258
"705","ke05en10","2","listA_REV","18",21,"-C/+D","nocap","det",1302
"706","ke05rg01","2","listA_REV","18",21,"-C/+D","nocap","det",140
"707","ke09en22","2","listA_REV","18",21,"-C/+D","nocap","det",1171
"708","os09er29","2","listA_REV","18",21,"-C/+D","nocap","det",583
"709","ck06nk23","1","listA","12",23,"-C/+D","nocap","det",506
"710","en04do16","1","listA","12",23,"-C/+D","nocap","det",627
"711","er05ns14","1","listA","12",23,"-C/+D","nocap","det",926
"712","ff06an05","1","listA","12",23,"-C/+D","nocap","det",358
"713","ig07en03","1","listA","12",23,"-C/+D","nocap","det",402
"714","ng09in10","1","listA","12",23,"-C/+D","nocap","det",513
"715","de10ch10","2","listA","12",23,"-C/+D","nocap","det",185
"716","fs06er06","2","listA","12",23,"-C/+D","nocap","det",1281
"717","in06an10","2","listA","12",23,"-C/+D","nocap","det",555
"718","ld06ed27","2","listA","12",23,"-C/+D","nocap","det",351
"719","pp07us10","2","listA","12",23,"-C/+D","nocap","det",361
"720","pt07en03","2","listA","12",23,"-C/+D","nocap","det",234
"721","as08el22","1","listB_REV","16",27,"-C/+D","nocap","det",822
"722","de10ch10","1","listB_REV","16",27,"-C/+D","nocap","det",288
"723","fs06er06","1","listB_REV","16",27,"-C/+D","nocap","det",2037
"724","ho07es17","1","listB_REV","16",27,"-C/+D","nocap","det",493
"725","ke05rg01","1","listB_REV","16",27,"-C/+D","nocap","det",444
"726","ke09en22","1","listB_REV","16",27,"-C/+D","nocap","det",143
"727","pt07en03","1","listB_REV","16",27,"-C/+D","nocap","det",328
"728","au05rd24","2","listB_REV","16",27,"-C/+D","nocap","det",709
"729","ck06nk23","2","listB_REV","16",27,"-C/+D","nocap","det",398
"730","en04do16","2","listB_REV","16",27,"-C/+D","nocap","det",556
"731","ff06an05","2","listB_REV","16",27,"-C/+D","nocap","det",700
"732","ht08en04","2","listB_REV","16",27,"-C/+D","nocap","det",306
"733","ng09in10","2","listB_REV","16",27,"-C/+D","nocap","det",730
"734","ng10er10","2","listB_REV","16",27,"-C/+D","nocap","det",424
"735","nn05ed12","2","listB_REV","16",27,"-C/+D","nocap","det",192
"736","ck06nk23","1","listA","15",33,"-C/+D","nocap","det",477
"737","en04do16","1","listA","15",33,"-C/+D","nocap","det",334
"738","er05ns14","1","listA","15",33,"-C/+D","nocap","det",790
"739","ff06an05","1","listA","15",33,"-C/+D","nocap","det",1451
"740","ig07en03","1","listA","15",33,"-C/+D","nocap","det",640
"741","ng09in10","1","listA","15",33,"-C/+D","nocap","det",467
"742","de10ch10","2","listA","15",33,"-C/+D","nocap","det",235
"743","in06an10","2","listA","15",33,"-C/+D","nocap","det",690
"744","ld06ed27","2","listA","15",33,"-C/+D","nocap","det",170
"745","pp07us10","2","listA","15",33,"-C/+D","nocap","det",347
"746","pt07en03","2","listA","15",33,"-C/+D","nocap","det",149
"747","tz02ld25","2","listA","15",33,"-C/+D","nocap","det",427
"748","as08el22","1","listB_REV","1",33,"-C/+D","nocap","det",488
"749","de10ch10","1","listB_REV","1",33,"-C/+D","nocap","det",349
"750","fs06er06","1","listB_REV","1",33,"-C/+D","nocap","det",565
"751","ho07es17","1","listB_REV","1",33,"-C/+D","nocap","det",357
"752","ke05rg01","1","listB_REV","1",33,"-C/+D","nocap","det",506
"753","ke09en22","1","listB_REV","1",33,"-C/+D","nocap","det",496
"754","pt07en03","1","listB_REV","1",33,"-C/+D","nocap","det",563
"755","au05rd24","2","listB_REV","1",33,"-C/+D","nocap","det",792
"756","ck06nk23","2","listB_REV","1",33,"-C/+D","nocap","det",156
"757","en04do16","2","listB_REV","1",33,"-C/+D","nocap","det",342
"758","ff06an05","2","listB_REV","1",33,"-C/+D","nocap","det",212
"759","ht08en04","2","listB_REV","1",33,"-C/+D","nocap","det",1279
"760","ng09in10","2","listB_REV","1",33,"-C/+D","nocap","det",550
"761","ng10er10","2","listB_REV","1",33,"-C/+D","nocap","det",449
"762","nn05ed12","2","listB_REV","1",33,"-C/+D","nocap","det",82
"763","nz09ko24","2","listB_REV","1",33,"-C/+D","nocap","det",727
"764","ck06nk23","1","listA","14",35,"-C/+D","nocap","det",602
"765","en04do16","1","listA","14",35,"-C/+D","nocap","det",547
"766","er05ns14","1","listA","14",35,"-C/+D","nocap","det",158
"767","ff06an05","1","listA","14",35,"-C/+D","nocap","det",139
"768","ig07en03","1","listA","14",35,"-C/+D","nocap","det",703
"769","ng09in10","1","listA","14",35,"-C/+D","nocap","det",679
"770","de10ch10","2","listA","14",35,"-C/+D","nocap","det",689
"771","fs06er06","2","listA","14",35,"-C/+D","nocap","det",286
"772","ld06ed27","2","listA","14",35,"-C/+D","nocap","det",434
"773","pp07us10","2","listA","14",35,"-C/+D","nocap","det",363
"774","pt07en03","2","listA","14",35,"-C/+D","nocap","det",977
"775","tz02ld25","2","listA","14",35,"-C/+D","nocap","det",358
"776","au05rd24","1","listA_REV","2",41,"-C/+D","nocap","det",323
"777","en04el04","1","listA_REV","2",41,"-C/+D","nocap","det",211
"778","ht08en04","1","listA_REV","2",41,"-C/+D","nocap","det",388
"779","ke06er23","1","listA_REV","2",41,"-C/+D","nocap","det",265
"780","ng10er10","1","listA_REV","2",41,"-C/+D","nocap","det",583
"781","nn05as16","1","listA_REV","2",41,"-C/+D","nocap","det",350
"782","nn05ed12","1","listA_REV","2",41,"-C/+D","nocap","det",140
"783","nz09ko24","1","listA_REV","2",41,"-C/+D","nocap","det",196
"784","rs06nz12","1","listA_REV","2",41,"-C/+D","nocap","det",283
"785","as08el22","2","listA_REV","2",41,"-C/+D","nocap","det",141
"786","er06nk20","2","listA_REV","2",41,"-C/+D","nocap","det",335
"787","er07rd18","2","listA_REV","2",41,"-C/+D","nocap","det",426
"788","ho07es17","2","listA_REV","2",41,"-C/+D","nocap","det",181
"789","ke05en10","2","listA_REV","2",41,"-C/+D","nocap","det",735
"790","ke05rg01","2","listA_REV","2",41,"-C/+D","nocap","det",777
"791","ke09en22","2","listA_REV","2",41,"-C/+D","nocap","det",402
"792","os09er29","2","listA_REV","2",41,"-C/+D","nocap","det",357
"793","as08el22","1","listB_REV","10",42,"-C/+D","nocap","det",762
"794","de10ch10","1","listB_REV","10",42,"-C/+D","nocap","det",416
"795","fs06er06","1","listB_REV","10",42,"-C/+D","nocap","det",572
"796","ho07es17","1","listB_REV","10",42,"-C/+D","nocap","det",1248
"797","ke05rg01","1","listB_REV","10",42,"-C/+D","nocap","det",233
"798","ke09en22","1","listB_REV","10",42,"-C/+D","nocap","det",194
"799","pt07en03","1","listB_REV","10",42,"-C/+D","nocap","det",434
"800","au05rd24","2","listB_REV","10",42,"-C/+D","nocap","det",689
"801","ck06nk23","2","listB_REV","10",42,"-C/+D","nocap","det",188
"802","en04do16","2","listB_REV","10",42,"-C/+D","nocap","det",1030
"803","ff06an05","2","listB_REV","10",42,"-C/+D","nocap","det",206
"804","ht08en04","2","listB_REV","10",42,"-C/+D","nocap","det",490
"805","ng09in10","2","listB_REV","10",42,"-C/+D","nocap","det",372
"806","ng10er10","2","listB_REV","10",42,"-C/+D","nocap","det",159
"807","nn05ed12","2","listB_REV","10",42,"-C/+D","nocap","det",163
"808","nz09ko24","2","listB_REV","10",42,"-C/+D","nocap","det",628
"809","au05rd24","1","listA_REV","6",46,"-C/+D","nocap","det",393
"810","en04el04","1","listA_REV","6",46,"-C/+D","nocap","det",148
"811","ht08en04","1","listA_REV","6",46,"-C/+D","nocap","det",643
"812","ke06er23","1","listA_REV","6",46,"-C/+D","nocap","det",548
"813","ng10er10","1","listA_REV","6",46,"-C/+D","nocap","det",382
"814","nn05as16","1","listA_REV","6",46,"-C/+D","nocap","det",346
"815","nn05ed12","1","listA_REV","6",46,"-C/+D","nocap","det",1013
